Date,AAPL,MSFT,GOOGL,AMZN,DIS,NFLX,TSLA,NVDA,ADBE,ORCL,TTWO,MMM,AXP,AMT,T
2011-05-03,12.435713768005371,25.809999465942383,13.360610961914062,9.922499656677246,43.06999969482422,33.03428649902344,1.7913329601287842,4.697500228881836,33.4900016784668,36.13999938964844,15.970000267028809,96.83000183105469,49.900001525878906,52.52000045776367,24.063444137573242
2011-05-04,12.48464298248291,26.059999465942383,13.408158302307129,9.998499870300293,42.619998931884766,32.74142837524414,1.7793329954147339,4.662499904632568,33.220001220703125,35.25,15.529999732971191,96.19999694824219,49.70000076293945,51.7400016784668,24.010574340820312
2011-05-05,12.383929252624512,25.790000915527344,13.37012004852295,9.855500221252441,42.689998626708984,32.90142822265625,1.762666940689087,4.664999961853027,32.939998626708984,34.66999816894531,15.670000076293945,94.91999816894531,49.52000045776367,52.959999084472656,23.580059051513672
2011-05-06,12.380714416503906,25.8700008392334,13.395895957946777,9.880000114440918,43.060001373291016,32.781429290771484,1.8079999685287476,4.829999923706055,33.400001525878906,34.869998931884766,15.600000381469727,95.5999984741211,50.20000076293945,52.40999984741211,23.610271453857422
2011-05-09,12.414285659790039,25.829999923706055,13.45545482635498,10.039999961853027,43.099998474121094,33.772857666015625,1.8606669902801514,4.9375,33.970001220703125,35.20000076293945,15.770000457763672,95.98999786376953,50.189998626708984,53.06999969482422,23.678247451782227
2011-05-10,12.48035717010498,25.670000076293945,13.580080032348633,10.196999549865723,43.90999984741211,33.9471435546875,1.8886669874191284,4.945000171661377,34.75,35.619998931884766,16.18000030517578,95.70999908447266,50.16999816894531,53.689998626708984,23.93504524230957
2011-05-11,12.401070594787598,25.360000610351562,13.399649620056152,10.218999862670898,41.52000045776367,34.38142776489258,1.8046669960021973,4.96750020980835,35.400001525878906,34.97999954223633,16.040000915527344,95.5199966430664,49.83000183105469,53.52000045776367,23.70090675354004
2011-05-12,12.3774995803833,25.31999969482422,13.389639854431152,10.303500175476074,41.58000183105469,35.11000061035156,1.8446669578552246,5.125,35.86000061035156,35.72999954223633,15.989999771118164,96.6500015258789,49.540000915527344,53.310001373291016,23.897281646728516
2011-05-13,12.160714149475098,25.030000686645508,13.252001762390137,10.128000259399414,41.52000045776367,35.21714401245117,1.8366669416427612,4.565000057220459,35.33000183105469,35.189998626708984,15.930000305175781,96.01000213623047,49.4900016784668,52.939998626708984,23.72356414794922
2011-05-16,11.903571128845215,24.56999969482422,12.973472595214844,9.625499725341797,40.93000030517578,33.869998931884766,1.773332953453064,4.425000190734863,34.38999938964844,34.18000030517578,15.869999885559082,95.45999908447266,50.06999969482422,52.5,23.45921516418457
2011-05-17,12.005000114440918,24.520000457763672,13.274774551391602,9.740500450134277,41.0099983215332,33.84857177734375,1.730666995048523,4.40749979019165,34.720001220703125,33.939998626708984,17.100000381469727,93.86000061035156,50.7599983215332,52.20000076293945,23.504531860351562
2011-05-18,12.138214111328125,24.690000534057617,13.258508682250977,9.854499816894531,41.41999816894531,34.6485710144043,1.7566670179367065,4.510000228881836,34.869998931884766,33.90999984741211,17.06999969482422,93.94000244140625,51.060001373291016,52.15999984741211,23.56495475769043
2011-05-19,12.161786079406738,24.719999313354492,13.29454517364502,9.9399995803833,41.380001068115234,34.67571258544922,1.8799999952316284,4.445000171661377,35.40999984741211,34.5,17.40999984741211,94.70999908447266,51.81999969482422,52.08000183105469,23.71601104736328
2011-05-20,11.972143173217773,24.489999771118164,13.113863945007324,9.932499885559082,41.5,35.128570556640625,1.8646670579910278,4.522500038146973,35.310001373291016,34.27000045776367,16.8799991607666,93.55999755859375,51.189998626708984,53.63999938964844,23.655588150024414
2011-05-23,11.942856788635254,24.170000076293945,12.972723007202148,9.810999870300293,41.15999984741211,35.4042854309082,1.7879999876022339,4.517499923706055,34.43000030517578,33.15999984741211,16.450000762939453,92.48999786376953,51.119998931884766,53.150001525878906,23.474319458007812
2011-05-24,11.86392879486084,24.149999618530273,12.96946907043457,9.66349983215332,41.09000015258789,35.371429443359375,1.7813329696655273,4.534999847412109,34.13999938964844,33.040000915527344,16.100000381469727,91.97000122070312,50.560001373291016,54.13999938964844,23.53474235534668
2011-05-25,12.027856826782227,24.190000534057617,13.004755020141602,9.61299991607666,41.130001068115234,37.067142486572266,1.9320000410079956,4.590000152587891,34.130001068115234,32.9900016784668,16.6200008392334,92.69000244140625,50.40999984741211,54.29999923706055,23.413896560668945
2011-05-26,11.964285850524902,24.670000076293945,12.966216087341309,9.75,40.9900016784668,37.67856979370117,1.9653329849243164,4.704999923706055,34.540000915527344,33.400001525878906,16.760000228881836,92.81999969482422,50.68000030517578,55.220001220703125,23.496978759765625
2011-05-27,12.0503568649292,24.760000228881836,13.03553581237793,9.706500053405762,41.52000045776367,37.78714370727539,1.9700000286102295,4.875,34.290000915527344,33.70000076293945,16.389999389648438,93.47000122070312,51.130001068115234,54.90999984741211,23.632930755615234
2011-05-31,12.422499656677246,25.010000228881836,13.238739013671875,9.834500312805176,41.630001068115234,38.68571472167969,2.0093328952789307,5.010000228881836,34.630001068115234,34.220001220703125,16.389999389648438,94.37999725341797,51.599998474121094,55.47999954223633,23.83685874938965
2011-06-01,12.339642524719238,24.43000030517578,13.153153419494629,9.619999885559082,40.400001525878906,38.18000030517578,1.901332974433899,4.784999847412109,34.119998931884766,32.880001068115234,16.31999969482422,91.44000244140625,49.90999984741211,54.130001068115234,23.542295455932617
2011-06-02,12.360713958740234,24.219999313354492,13.214715003967285,9.682499885559082,40.060001373291016,38.81428527832031,1.9173330068588257,4.762499809265137,34.2599983215332,32.720001220703125,16.290000915527344,91.45999908447266,50.09000015258789,54.380001068115234,23.391239166259766
2011-06-03,12.265713691711426,23.90999984741211,13.090089797973633,9.416000366210938,39.380001068115234,39.099998474121094,2.0086669921875,4.614999771118164,33.27000045776367,32.33000183105469,16.170000076293945,90.69999694824219,49.279998779296875,51.209999084472656,23.149547576904297
2011-06-06,12.072856903076172,24.010000228881836,13.03954029083252,9.284500122070312,39.400001525878906,37.512855529785156,1.9133330583572388,4.517499923706055,32.84000015258789,32.189998626708984,15.869999885559082,90.62000274658203,48.779998779296875,51.77000045776367,22.930513381958008
2011-06-07,11.85857105255127,24.059999465942383,12.988739013671875,9.3774995803833,39.349998474121094,37.66999816894531,1.891332983970642,4.514999866485596,33.0099983215332,31.84000015258789,15.8100004196167,90.8499984741211,48.88999938964844,51.290000915527344,22.892749786376953
2011-06-08,11.865714073181152,23.940000534057617,12.992241859436035,9.40250015258789,39.22999954223633,37.46571350097656,1.8079999685287476,4.392499923706055,32.2400016784668,31.25,15.289999961853027,90.91000366210938,48.099998474121094,50.150001525878906,22.915407180786133
2011-06-09,11.838929176330566,23.959999084472656,12.931180953979492,9.484000205993652,39.369998931884766,37.5099983215332,1.841333031654358,4.34250020980835,32.220001220703125,31.6299991607666,15.729999542236328,91.95999908447266,48.33000183105469,49.849998474121094,22.907854080200195
2011-06-10,11.639286041259766,23.709999084472656,12.750500679016113,9.326499938964844,38.5,36.94571304321289,1.8573329448699951,4.28000020980835,31.670000076293945,31.18000030517578,15.59000015258789,90.7300033569336,47.7400016784668,50.0,22.915407180786133
2011-06-13,11.664285659790039,24.040000915527344,12.630881309509277,9.314499855041504,38.369998931884766,36.74571228027344,1.8953330516815186,4.25,31.65999984741211,31.6299991607666,15.420000076293945,91.30000305175781,48.2400016784668,50.09000015258789,23.074018478393555
2011-06-14,11.872857093811035,24.219999313354492,12.721972465515137,9.498000144958496,38.59000015258789,37.30428695678711,1.9066669940948486,4.284999847412109,32.09000015258789,32.08000183105469,15.0,92.58999633789062,48.150001525878906,50.709999084472656,23.255287170410156
2011-06-15,11.66964340209961,23.739999771118164,12.586336135864258,9.298999786376953,38.38999938964844,36.73143005371094,1.8213330507278442,4.192500114440918,31.1299991607666,31.15999984741211,14.529999732971191,91.02999877929688,47.279998779296875,50.720001220703125,22.92296028137207
2011-06-16,11.6128568649292,24.0,12.521772384643555,9.182499885559082,38.0099983215332,35.61428451538086,1.7666670083999634,4.047500133514404,30.799999237060547,30.799999237060547,14.489999771118164,91.58000183105469,48.40999984741211,50.119998931884766,22.983383178710938
2011-06-17,11.437856674194336,24.260000228881836,12.137638092041016,9.318499565124512,38.040000915527344,35.0957145690918,1.7666670083999634,3.952500104904175,30.469999313354492,31.18000030517578,14.489999771118164,91.77999877929688,48.5,50.20000076293945,23.24018096923828
2011-06-20,11.261428833007812,24.469999313354492,12.126626968383789,9.38599967956543,38.22999954223633,35.09000015258789,1.7339999675750732,3.9049999713897705,30.950000762939453,31.90999984741211,14.630000114440918,92.55999755859375,48.880001068115234,50.68000030517578,23.383686065673828
2011-06-21,11.617856979370117,24.760000228881836,12.337336540222168,9.71150016784668,38.779998779296875,36.235713958740234,1.835332989692688,3.990000009536743,32.0099983215332,32.650001525878906,14.9399995803833,93.43000030517578,49.54999923706055,51.779998779296875,23.496978759765625
2011-06-22,11.521785736083984,24.649999618530273,12.187437057495117,9.581500053405762,38.310001373291016,35.522857666015625,1.8140000104904175,3.934999942779541,30.010000228881836,32.20000076293945,14.859999656677246,92.80000305175781,49.849998474121094,51.939998626708984,23.32326316833496
2011-06-23,11.829643249511719,24.6299991607666,12.017518043518066,9.708000183105469,37.81999969482422,36.531429290771484,1.8473329544067383,4.052499771118164,30.440000534057617,32.459999084472656,15.210000038146973,92.33999633789062,49.209999084472656,52.4900016784668,23.202417373657227
2011-06-24,11.655357360839844,24.299999237060547,11.88388442993164,9.6274995803833,37.58000183105469,36.70857238769531,1.8380000591278076,3.934999942779541,29.969999313354492,31.139999389648438,14.800000190734863,90.88999938964844,48.34000015258789,51.75,22.990936279296875
2011-06-27,11.85857105255127,25.200000762939453,12.08208179473877,10.0625,38.06999969482422,37.15999984741211,1.8306670188903809,3.8524999618530273,30.889999389648438,31.579999923706055,15.140000343322754,92.25,49.540000915527344,51.86000061035156,23.232627868652344
2011-06-28,11.973570823669434,25.799999237060547,12.353604316711426,10.117500305175781,37.91999816894531,37.869998931884766,1.8739999532699585,3.875,30.790000915527344,32.34000015258789,15.260000228881836,93.0199966430664,49.81999969482422,52.0,23.42900276184082
