Date,Accenture,Adobe,Amazon,Apple,Cisco,Google,Imax,MCDonalds,Meta,Microsoft,Netflix,Nvidia,Oracle,Take Two,Tesla
5/3/2013,79.5,47.009998321533,12.902500152588,16.070714950561,20.829999923706,21.064046859741,27.819999694824,102.91999816894,28.309999465942,33.490001678467,30.49285697937,3.4674999713898,33.380001068115,15.680000305176,3.6366670131683
5/6/2013,78.819999694824,46.490001678467,12.78600025177,16.453929901123,20.809999465942,21.458318710327,27.799999237061,102.06999969482,27.569999694824,33.75,30.098571777344,3.4574999809265,33.509998321533,15.609999656677,3.9666669368744
5/7/2013,79.050003051758,45.599998474121,12.886500358582,16.380714416504,20.379999160767,21.350721359253,27.89999961853,102.29000091553,26.889999389648,33.310001373291,29.464286804199,3.4124999046326,33.259998321533,15.75,3.7006669044495
5/8/2013,80.0,45.319999694824,12.934000015259,16.565713882446,20.719999313354,21.759191513061,27.89999961853,100.94999694824,27.120000839233,32.990001678467,29.801429748535,3.4749999046326,33.459999084473,16.219999313354,3.7193329334259
5/9/2013,80.089996337891,43.970001220703,13.00800037384,16.313213348389,20.829999923706,21.705642700195,27.799999237061,99.690002441406,27.040000915527,32.659999847412,30.915714263916,3.477499961853,33.700000762939,15.989999771118,4.6266670227051
5/10/2013,80.480003356934,44.020000457764,13.181500434875,16.177499771118,21.10000038147,21.923574447632,28.069999694824,100.19999694824,26.680000305176,32.689998626709,31.098571777344,3.6349999904633,34.020000457764,16.440000534058,5.1173329353333
5/13/2013,79.919998168945,43.610000610351,13.225500106812,16.240713119507,21.270000457764,21.856327056885,28.420000076294,100.37999725342,26.819999694824,33.029998779297,32.768569946289,3.5599999427795,33.779998779297,16.389999389648,5.8533329963684
5/14/2013,80.550003051758,44.040000915527,13.416500091553,15.852143287659,21.270000457764,22.09468460083,28.420000076294,101.19999694824,27.069999694824,33.529998779297,33.424285888672,3.6124999523163,33.669998168945,16.540000915527,5.5493330955505
5/15/2013,80.76000213623,45.069999694824,13.328000068664,15.316070556641,21.209999084473,22.81174659729,28.14999961853,101.94999694824,26.60000038147,33.849998474121,34.771427154541,3.6749999523163,33.990001678467,16.340000152588,5.6560001373291
5/16/2013,80.610000610352,44.560001373291,13.206000328064,15.520713806152,23.889999389648,22.512367248535,28.010000228882,101.12000274658,26.129999160767,34.080001831055,33.861427307129,3.6575000286102,34.369998931885,16.020000457764,6.1500000953674
5/17/2013,82.23999786377,44.610000610351,13.494999885559,15.473570823669,24.239999771118,22.644622802734,28.209999084473,101.54000091553,26.25,34.869998931885,34.1428565979,3.7174999713898,35.029998779297,16.329999923706,6.0999999046326
5/20/2013,82.529998779297,44.290000915527,13.381500244141,15.818928718567,23.950000762939,22.628433227539,28.739999771118,101.54000091553,25.760000228882,35.080001831055,34.22142791748,3.710000038147,34.900001525879,16.209999084473,5.9959998130798
